id,throughput_mbps,latency_ms,jitter_ms,packet_loss_pct,avg_packet_size_B,burst_ratio,flow_duration_s,signal_strength_dBm,packets_per_second,retransmission_rate,traffic_class
822,0.0158,199.1649,11.2035,0.7293,44.8067,0.0935,7.4779,-81.2623,0.719,0.9663,IoT_Sensor
823,0.0,124.0613,14.928,2.1024,51.2949,0.104,6.3652,-93.684,56.772,0.9976,IoT_Sensor
824,0.0078,12.8352,1.1917,0.2521,182.5054,0.2785,122.9099,-79.3802,9.5769,0.1023,VoIP
825,97.6988,19.6987,2.7312,0.3476,1432.045,0.6684,228.0359,-70.1492,667.7516,0.2236,Video_Streaming
826,3.1122,12.9016,1.5109,0.2881,106.4873,0.5162,824.3963,-77.5178,31.8056,0.23,Online_Gaming
827,2.7889,8.608,1.6091,0.2197,255.5969,0.52,765.0511,-64.4103,12.3666,0.0527,Online_Gaming
828,0.0674,11.2098,1.0022,0.1298,137.807,0.2311,155.9807,-82.1709,13.942,0.1098,VoIP
829,0.0094,31.4408,13.6109,3.7464,43.0061,0.132,6.2135,-91.8465,1.0135,0.9629,IoT_Sensor
830,0.031,8.8346,0.7099,0.2527,158.7364,0.309,127.9601,-76.2715,28.7374,0.0,VoIP
831,2.9671,16.4254,1.3505,0.2216,177.3129,0.562,483.5297,-74.0548,17.6684,0.2273,Online_Gaming
832,3.6254,67.3071,3.5677,1.1339,886.9356,0.4627,38.6673,-70.8926,141.2505,0.5054,Web_Browsing
833,93.7398,22.0491,1.3158,0.393,1335.514,0.5698,314.4043,-69.3269,240.8,0.3418,Video_Streaming
834,1.4698,18.2943,1.5081,0.1547,265.9316,0.4401,661.4176,-62.2118,172.8107,0.1906,Online_Gaming
835,0.0847,14.7766,0.9921,0.1038,138.44,0.2706,164.6335,-72.8902,5.3767,0.1978,VoIP
836,73.8462,21.2188,1.0739,0.6811,1233.8495,0.82,243.3223,-68.5414,618.4234,0.1045,Video_Streaming
837,4.8519,31.8774,5.7514,1.0923,587.9664,0.3906,14.8743,-72.988,66.8556,0.4207,Web_Browsing
838,5.0324,21.4978,2.3711,0.1976,245.6708,0.4827,518.2936,-69.5528,76.404,0.09,Online_Gaming
839,6.5053,68.7929,1.9946,0.3417,997.1294,0.3789,18.759,-78.413,84.9148,0.5184,Web_Browsing
840,66.0726,48.9698,0.4184,0.0958,1539.0599,0.8975,68.7701,-79.0526,385.2944,0.0,File_Transfer
841,3.9449,16.6175,1.4515,0.3424,102.2451,0.4893,715.6805,-58.1334,26.3174,0.0416,Online_Gaming
842,6.2676,67.8619,2.355,1.8041,769.9853,0.2926,16.7287,-70.466,3.3843,0.4913,Web_Browsing
843,84.2511,19.0616,2.7582,0.3112,1175.7172,0.6453,264.3164,-72.5522,520.4711,0.2668,Video_Streaming
844,52.7082,24.5341,4.4443,0.0,1485.0759,0.926,34.4655,-71.3731,86.0855,0.0307,File_Transfer
845,64.5986,42.7901,4.3293,0.0694,1481.8639,0.9779,75.2069,-76.9937,527.6739,0.0711,File_Transfer
846,4.9569,28.3394,2.2426,0.3598,1026.2428,0.5025,1554.055,-69.0141,17.4748,0.0773,Video_Conferencing
847,82.6824,25.8265,1.9404,0.814,1526.7624,0.8781,221.54,-73.9137,759.2488,0.3053,Video_Streaming
848,5.5993,54.1956,4.695,0.8555,901.8459,0.2499,45.5599,-70.809,91.3967,0.5138,Web_Browsing
849,75.1858,21.3632,1.8955,0.3018,1341.7006,0.6162,296.9492,-72.9464,1371.1064,0.2489,Video_Streaming
850,0.0902,13.935,0.9115,0.1909,149.8554,0.363,160.2938,-73.9126,3.9657,0.1369,VoIP
851,0.0898,11.3712,0.9428,0.2634,187.6623,0.2293,125.4039,-71.7941,5.9318,0.0457,VoIP
852,4.9204,21.6842,2.752,0.2927,825.7812,0.5868,2185.0348,-67.7894,42.1915,0.0593,Video_Conferencing
853,0.0119,36.4746,12.7688,1.4905,41.3081,0.0885,13.0824,-77.6106,13.4933,0.8331,IoT_Sensor
854,4.7413,30.8155,1.7958,0.1289,645.1283,0.5262,1429.9846,-64.1675,16.7857,0.1867,Video_Conferencing
855,4.2909,36.2143,2.2505,0.1519,944.5247,0.579,1798.9494,-68.8142,85.2152,0.2685,Video_Conferencing
856,59.2318,34.463,1.8917,0.0535,1503.1471,0.9326,81.2371,-69.0641,11.9648,0.0,File_Transfer
857,2.7025,8.5532,1.4796,0.2864,214.5509,0.5732,507.9352,-69.3148,48.6862,0.0586,Online_Gaming
858,0.0606,11.7797,1.009,0.2759,128.9682,0.3931,102.1355,-74.2292,27.7638,0.0,VoIP
859,0.0117,101.3847,12.9957,2.8708,65.0915,0.1051,10.1442,-93.5623,12.8059,0.8868,IoT_Sensor
860,3.5768,12.3848,1.2604,0.3707,148.6288,0.3911,574.0904,-58.5456,44.6745,0.1741,Online_Gaming
861,57.4763,32.053,2.0019,0.083,1482.6073,0.9058,35.9268,-75.5803,631.3212,0.0472,File_Transfer
862,0.0,7.6349,0.4997,0.2608,168.5118,0.3108,113.8833,-78.4853,0.7367,0.2591,VoIP
863,80.5933,12.1219,1.3677,0.3829,1371.5901,0.7376,246.0336,-68.0625,1493.8859,0.1739,Video_Streaming
864,94.6591,22.6471,1.5846,0.306,1368.4211,0.7546,236.9748,-72.3917,94.4279,0.2386,Video_Streaming
865,98.2975,30.6464,2.9533,0.2353,1558.9797,0.9364,74.3836,-74.8316,234.7991,0.1086,File_Transfer
866,0.0122,61.0719,11.2522,1.3631,41.0898,0.0893,11.7316,-99.7927,52.0446,0.9286,IoT_Sensor
867,3.3159,25.4849,2.1618,0.3418,1062.9518,0.5131,1345.0604,-68.6073,123.2154,0.1506,Video_Conferencing
868,5.9179,11.1442,1.0022,0.3187,180.331,0.4185,458.5952,-56.9163,89.0069,0.0319,Online_Gaming
869,7.6818,46.8338,6.22,0.6786,874.4707,0.5859,26.5268,-70.9375,88.481,0.5636,Web_Browsing
870,28.7033,20.7305,1.7558,0.0817,1543.0896,0.9718,83.1129,-66.7518,851.101,0.0,File_Transfer
871,3.256,30.4646,2.6093,0.1541,772.1023,0.5557,1846.8842,-69.572,21.3733,0.4162,Video_Conferencing
872,3.3418,20.6288,1.674,0.3319,261.9719,0.6388,509.7431,-63.1932,4.0748,0.244,Online_Gaming
873,4.3958,19.0679,1.5682,0.3241,159.8665,0.3086,646.791,-70.2288,3.0734,0.2054,Online_Gaming
874,0.1288,13.0286,0.9048,0.2724,139.6417,0.2017,113.4627,-69.0425,1.622,0.0205,VoIP
875,2.2783,34.2175,2.3709,0.2975,1006.865,0.5823,1998.6278,-72.5056,13.3596,0.3204,Video_Conferencing
876,74.6744,14.3862,1.0986,0.59,1341.6113,0.5284,332.5606,-72.0165,797.3994,0.2409,Video_Streaming
877,4.0853,19.465,1.7598,0.3302,903.8139,0.5633,2052.3111,-72.6412,22.4934,0.268,Video_Conferencing
878,5.7855,41.913,5.808,1.7708,929.4853,0.2878,23.0005,-69.6671,67.3645,0.594,Web_Browsing
879,5.4231,65.2856,8.2024,0.2356,1037.5024,0.462,29.1377,-65.4659,39.6307,0.5245,Web_Browsing
880,77.1592,18.4128,2.4354,0.3731,1307.9544,0.6921,295.3537,-68.412,924.154,0.1454,Video_Streaming
881,4.1776,17.8793,1.4151,0.4048,262.3283,0.5288,574.3264,-58.8763,46.4564,0.1512,Online_Gaming
882,2.5251,19.5389,0.9141,0.2725,212.9199,0.5085,751.1816,-72.707,31.6557,0.3309,Online_Gaming
883,5.4492,30.0473,1.4692,0.4643,609.1977,0.5609,1230.5362,-68.8224,146.8289,0.3265,Video_Conferencing
884,0.1745,10.5951,1.2588,0.2953,148.8223,0.3115,120.1025,-70.2376,15.6969,0.0536,VoIP
885,3.7045,23.4223,1.9917,0.4197,857.42,0.6174,1943.6797,-69.0967,78.4699,0.1587,Video_Conferencing
886,4.5258,43.3476,5.4661,1.3701,960.6366,0.3083,44.0696,-73.1455,22.4893,0.4664,Web_Browsing
887,0.0,116.0867,15.8636,0.3704,84.2341,0.0957,12.727,-80.2597,1.1591,1.0,IoT_Sensor
888,5.8785,36.3279,6.3264,0.7146,637.629,0.3618,30.7395,-69.8467,31.09,0.5343,Web_Browsing
889,0.0085,71.5323,12.0265,0.8121,91.0873,0.0711,1.9454,-78.7106,18.8986,0.996,IoT_Sensor
890,0.0116,45.7533,10.891,1.9233,69.9581,0.1123,11.6334,-80.3192,1.3876,0.9352,IoT_Sensor
891,52.348,15.9068,3.4024,0.0934,1416.9811,0.8621,83.4102,-76.2789,1691.8943,0.0,File_Transfer
892,0.1169,7.7935,0.7149,0.1486,145.927,0.2064,86.5188,-69.4795,6.1343,0.0,VoIP
893,2.9638,16.1941,2.0343,0.4458,180.4101,0.6063,583.1117,-67.9465,18.1954,0.1077,Online_Gaming
894,4.8392,30.527,2.1758,0.3472,869.779,0.5184,1700.1104,-73.8749,20.3535,0.1193,Video_Conferencing
895,56.9144,50.589,4.3713,0.0901,1475.726,0.885,31.8977,-75.7121,855.3849,0.1194,File_Transfer
896,74.3236,22.2707,3.6591,0.2129,1566.6655,1.0,74.0249,-70.7192,2497.0914,0.1186,File_Transfer
897,2.2029,37.2981,4.989,1.8056,1121.9981,0.585,23.322,-68.5553,4.1255,0.4717,Web_Browsing
898,2.8168,12.4348,1.4256,0.2551,233.6238,0.5076,708.5516,-70.3808,30.9768,0.2361,Online_Gaming
899,80.0849,18.8387,0.7929,0.53,1485.9046,0.8825,314.4253,-72.7471,162.9372,0.2178,Video_Streaming
900,0.0056,91.9524,10.4247,2.2361,67.0235,0.1054,7.9542,-81.7765,4.5496,0.9258,IoT_Sensor
901,3.2363,33.0283,2.2131,0.2678,962.4799,0.5446,1823.6118,-68.0321,80.3443,0.2365,Video_Conferencing
902,51.2233,23.2587,2.0221,0.4785,1456.8444,0.7868,333.6997,-71.7586,185.3378,0.2385,Video_Streaming
903,3.9343,18.7205,1.7005,0.2532,245.3915,0.5851,594.2223,-69.9239,46.856,0.2882,Online_Gaming
904,0.1596,10.2888,1.4249,0.187,185.0094,0.3231,141.6781,-79.4864,1.7391,0.0,VoIP
905,4.3219,38.1289,7.337,0.745,741.9822,0.417,25.3849,-75.1406,23.2784,0.526,Web_Browsing
906,2.1236,9.3083,1.7745,0.3197,239.8997,0.3711,684.819,-70.2839,60.5305,0.2606,Online_Gaming
907,2.6813,11.8868,1.4955,0.4382,191.6222,0.4334,586.7783,-71.5247,59.1361,0.1665,Online_Gaming
908,3.6285,13.4644,2.2732,0.2183,259.0536,0.6286,520.6681,-67.7835,55.9648,0.2186,Online_Gaming
909,3.9305,17.7216,1.5479,0.2946,143.2946,0.5077,660.2874,-67.8963,18.8755,0.0896,Online_Gaming
910,58.9631,24.5593,1.9155,0.0986,1536.8251,0.8964,32.9495,-64.2398,1848.059,0.0228,File_Transfer
911,94.6499,16.2412,2.0962,0.7099,1309.6466,0.7925,312.9419,-62.937,96.1545,0.3604,Video_Streaming
912,0.1394,11.637,1.39,0.2664,136.2906,0.3001,92.8764,-83.0604,26.9501,0.1724,VoIP
913,6.7858,60.5174,5.0237,0.316,726.6104,0.2622,22.9843,-73.7767,52.0947,0.7266,Web_Browsing
914,0.1175,11.4556,1.5275,0.2836,185.045,0.2539,65.3575,-75.248,2.2726,0.0314,VoIP
915,47.8921,24.2707,3.3412,0.147,1506.0573,0.9164,79.2863,-75.6123,81.2519,0.0,File_Transfer
916,60.7918,21.7803,4.7744,0.0352,1478.164,0.8865,78.1352,-71.5391,417.3924,0.0,File_Transfer
917,8.4996,25.4152,3.3073,2.0363,728.3341,0.3951,20.1394,-75.129,123.8701,0.3288,Web_Browsing
918,3.9344,20.3057,1.0525,0.5888,953.693,0.544,2284.1302,-72.4469,33.189,0.0702,Video_Conferencing
919,0.0026,109.8178,7.9332,1.5597,48.079,0.1188,9.2829,-61.3243,2.092,1.0,IoT_Sensor
920,0.086,8.52,1.4469,0.1712,140.7417,0.2411,94.5751,-73.8921,0.8288,0.119,VoIP
921,63.8664,12.3539,2.7704,0.1487,1556.2988,0.8704,43.8612,-75.3447,54.2519,0.0242,File_Transfer
922,97.8696,28.9878,2.1614,0.6581,1332.3753,0.7237,305.3361,-80.5955,417.6096,0.3511,Video_Streaming
923,2.4471,17.9793,2.0548,0.2249,265.465,0.4448,557.2207,-64.0003,12.1445,0.0,Online_Gaming
924,93.2264,9.9295,2.1519,0.4899,1681.4447,0.5991,422.2277,-63.2944,2390.2123,0.1972,Video_Streaming
925,4.5237,50.2221,7.96,0.8753,964.8011,0.2057,10.1742,-74.033,116.2829,0.331,Web_Browsing
926,65.1595,18.9896,1.7878,0.3195,1370.5431,0.701,416.6857,-67.4538,951.5949,0.2914,Video_Streaming
927,8.1351,39.9518,3.6506,1.1013,717.1005,0.5356,36.4612,-67.9333,24.9373,0.5534,Web_Browsing
928,0.1576,9.2185,0.981,0.326,149.2092,0.2535,133.5316,-86.0204,15.3873,0.2267,VoIP
929,128.7079,20.1554,2.081,0.5027,1323.3538,0.6722,258.2593,-67.6932,1157.1111,0.076,Video_Streaming
930,25.4691,10.135,3.184,0.1722,1497.9147,0.9888,45.2599,-57.3278,140.4191,0.0,File_Transfer
931,2.3606,14.4338,2.0401,0.2663,219.1478,0.5866,652.6264,-64.3922,14.8332,0.14,Online_Gaming
932,0.1331,8.9986,1.2754,0.017,156.2904,0.338,92.9925,-77.5994,2.4615,0.3076,VoIP
933,2.839,14.4869,1.3027,0.277,126.9848,0.605,860.4988,-66.8436,5.39,0.2243,Online_Gaming
934,4.1514,26.0754,1.9983,0.0678,841.159,0.5811,1320.1997,-71.9698,109.5881,0.1589,Video_Conferencing
935,0.0,33.8039,1.5722,0.1316,1532.3579,0.8337,58.9734,-75.0586,794.7942,0.1425,File_Transfer
936,0.0152,68.599,10.3142,3.0383,58.2173,0.1268,9.497,-98.7303,2.2919,0.9871,IoT_Sensor
937,0.0111,58.9661,6.4572,3.0224,80.4332,0.0931,7.9772,-81.1297,4.3788,1.0,IoT_Sensor
938,0.1303,9.8031,0.8952,0.1707,134.8011,0.4137,127.8937,-70.5324,9.8482,0.1704,VoIP
939,53.9052,20.7431,1.6084,0.3205,1477.3891,0.7595,226.1844,-70.8056,575.9576,0.2662,Video_Streaming
940,3.7737,21.4041,1.5481,0.3312,1009.1468,0.637,1688.3206,-67.4793,12.6258,0.1684,Video_Conferencing
941,2.63,39.8034,7.2099,1.5568,699.5117,0.4796,29.167,-76.6119,19.1058,0.4962,Web_Browsing
942,43.4812,34.5552,2.4369,0.0957,1503.3383,0.8223,44.456,-69.5975,605.3261,0.0337,File_Transfer
943,65.784,6.11,2.065,0.3111,1241.8689,0.6774,331.3797,-65.3266,1357.0546,0.3978,Video_Streaming
944,9.2853,41.696,4.4702,1.1315,763.6364,0.2969,36.3473,-76.5988,75.1911,0.5151,Web_Browsing
945,76.9982,18.931,3.4287,0.8505,1488.9346,0.6157,294.3093,-78.4324,20.0863,0.3226,Video_Streaming
946,83.0329,15.0742,2.7127,0.594,1448.4644,0.7195,276.7,-63.5202,385.1026,0.2299,Video_Streaming
947,0.0086,156.0427,10.0063,2.712,68.6725,0.089,8.0588,-65.7994,0.5878,0.866,IoT_Sensor
948,4.5522,22.541,1.7955,0.3187,799.0871,0.4399,1304.4089,-71.2975,28.9221,0.1915,Video_Conferencing
949,0.1745,14.0092,1.0602,0.0797,190.6944,0.2604,128.8428,-63.787,8.0481,0.0785,VoIP
950,4.5128,62.449,6.7259,0.7863,579.7975,0.4214,25.9739,-63.5611,1.9927,0.585,Web_Browsing
951,0.0171,80.1698,12.8721,2.4705,63.2391,0.0694,9.8962,-88.3145,9.1623,0.9544,IoT_Sensor
952,2.4776,14.2411,1.895,0.2462,168.4024,0.4949,542.7589,-64.8296,2.5298,0.2585,Online_Gaming
953,5.1065,59.7359,5.1872,1.0084,759.8296,0.4849,47.8303,-70.3138,101.6168,0.3988,Web_Browsing
954,54.1537,25.8827,4.694,0.0665,1584.5494,0.9312,72.1868,-72.9499,295.7076,0.1699,File_Transfer
955,3.4969,19.0044,1.8546,0.3964,131.9815,0.3827,536.0248,-68.4899,4.9763,0.225,Online_Gaming
956,82.6205,16.5325,0.8929,0.7405,1202.6317,0.7046,414.4769,-69.9893,264.1665,0.3987,Video_Streaming
957,5.0536,22.9343,2.9005,0.2252,1084.4175,0.6227,1970.6824,-64.5136,160.7764,0.0977,Video_Conferencing
958,0.11,12.0284,1.1389,0.1742,180.8902,0.3232,100.1193,-72.3712,1.0204,0.1497,VoIP
959,0.0044,98.7725,11.1132,2.3207,87.3369,0.0805,6.6129,-78.4694,2.9788,1.0,IoT_Sensor
960,0.4366,79.8788,3.2685,0.5805,698.3318,0.3403,20.4995,-64.8339,9.7277,0.6036,Web_Browsing
961,92.2112,21.723,1.6426,0.597,1386.7899,0.6093,231.8218,-74.8792,3827.2091,0.1848,Video_Streaming
962,72.3151,10.4593,2.1334,0.7077,1413.8223,0.7635,293.2826,-67.1498,208.853,0.2621,Video_Streaming
963,3.1222,46.368,6.6077,0.8846,1087.9267,0.535,44.2581,-70.5842,3.1721,0.4842,Web_Browsing
964,66.0988,33.6508,2.0034,0.0993,1413.1778,0.8278,57.704,-68.2704,583.4886,0.0,File_Transfer
965,0.0178,112.1102,10.9984,2.0631,47.5263,0.038,10.4282,-86.5111,4.6761,1.0,IoT_Sensor
966,4.0286,14.4855,2.5709,0.3055,615.2581,0.6504,2222.9075,-72.7314,75.3634,0.2341,Video_Conferencing
967,3.2842,27.1707,1.954,0.4049,919.1541,0.5334,2459.426,-73.2154,39.4157,0.122,Video_Conferencing
968,3.1384,19.5832,1.9484,0.5255,146.2715,0.4405,636.6641,-61.7946,77.4188,0.391,Online_Gaming
969,72.0047,26.8974,4.4976,0.1401,1516.2357,0.8949,58.6438,-71.514,1231.4995,0.0881,File_Transfer
970,0.0949,11.8756,1.2088,0.2131,172.0908,0.3353,87.1769,-80.2438,10.12,0.1249,VoIP
971,77.0584,14.1879,2.001,0.6581,1286.6229,0.7403,304.4956,-68.3208,1365.2098,0.4944,Video_Streaming
972,3.8587,27.0445,1.4807,0.5637,954.8132,0.5336,1388.043,-60.8672,60.3,0.4366,Video_Conferencing
973,0.1198,13.3104,1.3311,0.3373,179.8886,0.2581,106.9393,-76.0577,0.3101,0.2743,VoIP
974,4.493,16.0622,1.6478,0.3179,214.2953,0.4424,810.332,-64.9259,12.3678,0.0184,Online_Gaming
975,0.0,45.0232,3.9218,1.2113,838.7027,0.4483,27.0293,-74.4381,31.8089,0.3974,Web_Browsing
976,4.843,13.0093,0.8326,0.3789,213.1255,0.7405,717.8547,-64.0244,4.8232,0.1013,Online_Gaming
977,79.2522,18.8728,2.2887,0.4017,1488.8983,0.7303,315.4617,-69.4676,905.3362,0.4184,Video_Streaming
978,74.6517,25.9152,3.1785,0.1473,1501.9938,0.9368,71.2953,-58.1839,1092.5578,0.0,File_Transfer
979,38.8595,21.7779,2.9254,0.0896,1489.158,0.8729,34.6249,-69.1386,83.592,0.0096,File_Transfer
980,0.078,7.8014,1.0498,0.1967,141.1466,0.2838,82.6172,-74.1003,10.5138,0.0,VoIP
981,0.1154,13.3865,1.1356,0.2413,157.651,0.2976,72.2305,-64.7071,24.1789,0.1738,VoIP
982,59.0012,33.3669,2.1714,0.0526,1558.7476,0.9404,57.8501,-57.9215,868.3327,0.2305,File_Transfer
983,3.2214,50.2502,7.4537,1.2563,934.5677,0.3967,45.4167,-67.4829,180.8559,0.313,Web_Browsing
984,4.7422,16.5157,1.8517,0.7125,1013.7879,0.6734,1268.5232,-69.5702,19.4667,0.0459,Video_Conferencing
985,0.1765,11.3782,1.3851,0.3719,183.868,0.2879,152.2211,-68.2644,5.5364,0.1636,VoIP
986,3.8793,13.0985,1.4707,0.2891,204.7246,0.4841,801.2241,-68.7674,44.4358,0.1089,Online_Gaming
987,0.0111,92.3851,18.9865,0.4159,97.153,0.0937,5.5008,-66.0102,10.4239,0.9116,IoT_Sensor
988,3.8273,9.6158,1.4911,0.2011,250.9037,0.3453,698.1969,-68.6366,6.5438,0.0011,Online_Gaming
989,5.7337,41.9756,4.9112,0.9092,911.8756,0.4579,13.1161,-67.2982,72.261,0.4325,Web_Browsing
990,3.7758,24.9997,1.9241,0.3852,764.7377,0.6133,1152.0379,-69.7536,9.0805,0.2038,Video_Conferencing
991,0.0165,139.6516,5.9892,2.645,66.7478,0.1084,13.7196,-82.2794,1.3113,0.832,IoT_Sensor
992,0.1288,8.3773,0.97,0.0,167.8564,0.3036,175.2675,-74.4854,0.8765,0.0977,VoIP
993,0.0091,94.3118,12.6772,1.0867,55.6551,0.1329,10.0028,-95.3247,8.8,1.0,IoT_Sensor
994,3.6284,24.3568,2.1675,0.3335,1101.3216,0.605,1470.7265,-74.034,110.5967,0.3549,Video_Conferencing
995,0.8291,61.3695,2.464,1.4005,909.5822,0.4228,46.7557,-72.022,22.6557,0.5843,Web_Browsing
996,5.1232,25.5767,1.3506,0.2525,653.9225,0.5656,1589.5614,-69.1492,1.151,0.0,Video_Conferencing
997,1.7906,19.8916,7.4361,1.7113,661.3985,0.519,41.82,-72.453,17.2176,0.6826,Web_Browsing
998,54.1905,22.6583,2.602,0.0449,1545.5356,0.8363,54.9318,-78.2449,418.0245,0.0892,File_Transfer
999,57.8586,35.1583,3.278,0.2187,1556.8982,0.8864,41.8205,-72.4026,2517.4917,0.1183,File_Transfer
1000,60.8775,32.5137,2.9133,0.1452,1454.1216,0.9636,51.4674,-68.6636,247.5222,0.0,File_Transfer
1001,0.915,32.4323,3.8861,1.3112,811.799,0.4321,25.7759,-67.8131,80.2427,0.5165,Web_Browsing
1002,54.5634,36.2776,3.1329,0.1576,1522.0311,0.7688,55.1355,-73.2034,86.0112,0.0553,File_Transfer
1003,0.0127,102.807,10.3206,2.751,77.9916,0.1695,6.8367,-71.9014,3.0401,0.877,IoT_Sensor
1004,5.4038,42.4077,8.5013,0.4282,818.4295,0.5328,12.5882,-73.2969,19.7097,0.4765,Web_Browsing
1005,0.0091,136.5902,11.6012,0.514,66.7043,0.0894,10.3504,-101.683,2.0603,1.0,IoT_Sensor
1006,71.4178,17.4802,1.9148,0.3388,1298.1882,0.7137,258.4791,-58.4408,509.8049,0.3253,Video_Streaming
1007,3.6482,34.152,1.8915,0.5055,975.108,0.6021,1958.9636,-68.9218,15.0221,0.3466,Video_Conferencing
1008,0.0082,73.3706,17.3514,4.6615,74.9699,0.0716,6.7435,-80.9381,7.6389,1.0,IoT_Sensor
1009,4.635,22.8852,1.9479,0.4858,1077.428,0.6816,1515.6485,-66.6974,18.7073,0.1484,Video_Conferencing
1010,31.5997,19.3406,3.219,0.0115,1496.488,0.8228,54.2869,-74.3774,201.6184,0.0741,File_Transfer
1011,4.2197,24.2898,1.9364,0.2713,800.8755,0.7156,1490.3894,-64.1607,20.8694,0.2433,Video_Conferencing
1012,82.3072,30.3015,1.6199,0.4933,1452.2844,0.7759,330.7557,-75.224,1130.4819,0.2564,Video_Streaming
1013,2.6742,23.5468,2.4776,0.6452,849.9387,0.669,1817.891,-69.2605,104.0525,0.2151,Video_Conferencing
1014,2.9658,19.9143,0.7674,0.4027,99.9019,0.514,515.5412,-64.9842,64.929,0.1642,Online_Gaming
1015,2.3724,13.9147,1.6185,0.1922,207.3498,0.541,622.8628,-71.8968,19.9872,0.1475,Online_Gaming
1016,0.0701,13.4642,0.6442,0.0722,165.662,0.2343,139.1737,-72.796,22.9553,0.1078,VoIP
1017,8.7739,55.8533,3.9748,1.9266,646.1421,0.3424,49.7184,-75.1298,2.7126,0.5483,Web_Browsing
1018,2.6767,19.9635,1.4349,0.1918,322.3194,0.3612,599.4212,-71.6154,30.97,0.1902,Online_Gaming
1019,0.5548,13.7848,1.7776,0.4071,185.6123,0.434,397.1364,-68.7006,18.2486,0.2589,Online_Gaming
1020,5.1861,20.8753,1.5223,0.5785,891.4807,0.5291,1773.1437,-74.9161,61.8101,0.164,Video_Conferencing
1021,85.3625,27.7926,0.63,0.05,1488.0699,0.9121,100.6088,-77.5972,1908.8703,0.0,File_Transfer
1022,3.9514,21.1918,2.2423,0.5114,880.2766,0.5412,1774.6157,-63.636,3.0474,0.3038,Video_Conferencing
1023,0.0133,109.0,10.6257,0.7189,66.7359,0.0986,12.1065,-83.0287,54.0628,1.0,IoT_Sensor
1024,43.3115,47.934,3.0545,0.0444,1431.0726,0.841,45.4594,-73.7539,415.0272,0.183,File_Transfer
1025,11.6654,71.1668,6.2885,0.2789,764.5399,0.471,24.5793,-73.8247,67.4047,0.4248,Web_Browsing
1026,91.5709,40.2434,3.3819,0.0098,1532.5103,0.8548,42.2329,-62.4945,397.9348,0.0268,File_Transfer
1027,7.5179,32.9606,1.3908,0.8393,914.8699,0.4676,32.4024,-74.3622,17.0142,0.5378,Web_Browsing
1028,47.512,39.521,3.4803,0.0603,1580.9266,0.8911,90.8425,-65.9047,227.6897,0.0,File_Transfer
1029,2.1645,10.6819,0.9403,0.4111,189.6403,0.4918,394.8138,-63.9497,5.8126,0.0888,Online_Gaming
1030,0.0035,103.8892,7.2457,1.5701,46.8332,0.0921,14.4031,-98.9954,16.3115,1.0,IoT_Sensor
1031,3.3349,15.1864,2.658,0.5719,965.8365,0.7559,2022.3874,-73.6357,52.3811,0.0314,Video_Conferencing
1032,9.6916,74.5662,5.4889,0.0081,772.6331,0.3915,33.7549,-65.2667,70.6157,0.3678,Web_Browsing
1033,98.9736,21.1278,2.189,0.7582,1440.1928,0.6512,253.8814,-74.5259,394.4287,0.1853,Video_Streaming
1034,3.1773,15.8771,1.0192,0.152,173.2445,0.4663,645.9894,-66.9257,137.5408,0.1268,Online_Gaming
1035,0.0093,93.0567,15.8425,2.4279,49.1796,0.085,9.1743,-74.8118,6.2037,0.9957,IoT_Sensor
1036,0.1106,8.2766,0.9636,0.2056,132.8791,0.3015,102.1662,-82.9866,1.3872,0.2417,VoIP
1037,6.499,53.5134,4.007,0.6438,1431.5512,0.3721,31.9333,-70.125,19.6026,0.4743,Web_Browsing
1038,0.0099,134.7907,11.0179,1.8584,50.6893,0.1146,4.6838,-91.651,10.1874,1.0,IoT_Sensor
1039,0.1409,13.0264,0.8058,0.1348,140.9615,0.2933,66.4042,-81.0146,16.4928,0.1544,VoIP
1040,69.4651,28.994,3.3017,0.0,1482.8357,0.8705,64.5893,-67.1953,862.437,0.0254,File_Transfer
1041,4.3767,21.4346,2.0166,0.4858,687.5774,0.6697,1973.1657,-68.3582,54.888,0.1659,Video_Conferencing
1042,0.0993,6.1172,1.3453,0.1506,165.4056,0.2326,114.0538,-75.98,1.1198,0.1185,VoIP
1043,0.0162,123.7293,9.9538,1.368,64.8356,0.1034,9.5222,-83.8361,7.7188,0.932,IoT_Sensor
1044,59.8798,13.2891,2.5948,0.733,1372.9603,0.7935,274.6251,-61.8638,1991.8105,0.2042,Video_Streaming
1045,3.9734,22.4908,1.2948,0.2002,229.0305,0.6702,609.048,-70.858,67.8329,0.3344,Online_Gaming
1046,4.8723,22.4528,1.9572,0.5949,1075.0592,0.4042,1928.7313,-70.622,56.8315,0.2385,Video_Conferencing
1047,3.4048,23.6765,9.4374,0.2958,630.8887,0.4709,18.5614,-73.6364,52.6046,0.2995,Web_Browsing
1048,2.8049,15.0341,2.2158,0.2378,179.5746,0.589,693.4223,-71.2013,42.0099,0.0166,Online_Gaming
1049,89.2007,44.7507,2.038,0.0288,1441.6276,0.8927,68.2405,-78.0779,1099.053,0.1938,File_Transfer
1050,5.8326,19.4752,2.1608,0.5439,859.4295,0.49,1568.3268,-68.9182,108.9388,0.2594,Video_Conferencing
1051,0.0126,102.0429,13.0922,3.2034,92.146,0.1073,8.8824,-91.3323,15.8656,1.0,IoT_Sensor
